web-scraper-order,web-scraper-start-url,Date,Open,Close
1620644602-3570,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2003",15.53,15.13
1620644602-3338,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 07, 2021",10.1,10.27
1620644602-3377,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Mar 01, 2018",20.88,20.68
1620644602-3455,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2011",17.77,18.62
1620644602-3429,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2013",18.23,16.8
1620644602-3406,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2015",19.19,20.73
1620644602-3438,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Mar 01, 2013",20.24,19.2
1620644602-3414,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2015",17.39,21.03
1620644602-3485,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Apr 01, 2009",7.78,10.4
1620644602-3641,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 1997",9,8.25
1620644602-3768,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 1988",0,16
1620644602-3339,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2021",10,10.27
1620644602-3372,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2018",18.98,18.77
1620644602-3588,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2001",8.7,9.05
1620644602-3591,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2001",13.89,13.8
1620644602-3772,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Apr 01, 1988",0,15.5
1620644602-3764,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 1988",20.88,21.5
1620644602-3380,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2017",19.27,19.9
1620644602-3694,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 1994",13.25,14.88
1620644602-3783,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 1987",0,9
1620644602-3451,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2012",19.15,20.5
1620644602-3483,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jun 01, 2009",12.14,12.08
1620644602-3477,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2009",14.7,17.63
1620644602-3747,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 1990",0,16.63
1620644602-3490,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2008",9.58,6.68
1620644602-3373,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2018",19,18.91
1620644602-3413,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Mar 01, 2015",20.84,20.33
1620644602-3739,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 1990",12.25,10.13
1620644602-3699,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 1993",13.88,14.25
1620644602-3579,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jun 01, 2002",14.73,14.01
1620644602-3536,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2005",20.07,20.81
1620644602-3788,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Mar 01, 1987",0,8.13
1620644602-3514,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2007",25.5,22.99
1620644602-3353,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Mar 01, 2020",8.46,6.7
1620644602-3715,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 1992",9.13,9.63
1620644602-3806,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 1985",0,5.13
1620644602-3550,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2004",22.5,21.44
1620644602-3385,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2017",19.9,19.91
1620644602-3454,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2011",18.23,18.26
1620644602-3585,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2002",10.8,10.89
1620644602-3537,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jun 01, 2005",19.7,19.88
1620644602-3552,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2004",21.91,20.32
1620644602-3415,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2015",17.57,17.02
1620644602-3709,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 1992",8.88,9.13
1620644602-3649,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 1997",11.88,13.38
1620644602-3673,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 1995",13.5,15.13
1620644602-3360,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2019",13,12.32
1620644602-3679,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Mar 01, 1995",13.38,14.75
1620644602-3580,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2002",15.54,14.5
1620644602-3469,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2010",15.25,15.23
1620644602-3382,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2017",19.36,19.44
1620644602-3388,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Apr 01, 2017",19.19,19.05
1620644602-3462,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Mar 01, 2011",20.75,17.65
1620644602-3564,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2003",18.85,19.84
1620644602-3492,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2008",14.91,13.59
1620644602-3541,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Mar 01, 2005",21.4,20.47
1620644602-3491,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2008",13.26,9.61
1620644602-3684,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 1994",16.38,17.13
1620644602-3456,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2011",18.72,17.55
1620644602-3571,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2003",15.5,15.3
1620644602-3781,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 1987",0,11.5
1620644602-3443,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2012",16.8,16.72
1620644602-3669,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 1995",13.38,14.88
1620644602-3606,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jun 01, 2000",10.19,11.5
1620644602-3622,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Apr 01, 1999",7.5,7.5
1620644602-3732,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Mar 01, 1991",0,10.63
1620644602-3629,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 1998",4.75,5.44
1620644602-3680,https://finance.yahoo.com/quote/NSANY/history?period1=322790400&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 1995",14.25,13.5
