web-scraper-order,web-scraper-start-url,Date,Open,Close
1620708498-3192,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2007",5.52,5.54
1620708498-3088,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Mar 01, 2016",6.06,6.07
1620708498-3068,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2017",12.2,10.97
1620708498-3115,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2013",4,4.01
1620708498-3072,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2017",9.53,11.78
1620708498-3095,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2015",5.58,6.52
1620708498-3158,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2010",5.83,5.79
1620708498-3036,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jun 01, 2020",2.63,3.1
1620708498-3189,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2007",5.5,5.53
1620708498-3178,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2008",5.89,5.65
1620708498-3116,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2013",4.15,4.02
1620708498-3058,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2018",7.78,6.73
1620708498-3181,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jun 01, 2008",5.72,5.76
1620708498-3028,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2021",3.97,4.16
1620708498-3190,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2007",5.45,5.5
1620708498-3180,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2008",5.76,5.82
1620708498-3124,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Mar 01, 2013",2.8,2.93
1620708498-3174,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2009",5.5,5.5
1620708498-3165,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2009",7.5,7.5
1620708498-3140,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2011",2.46,2.51
1620708498-3055,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2018",6.16,6.44
1620708498-3033,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2020",3.49,3.54
1620708498-3156,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2010",5.32,5.33
1620708498-3185,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2008",5.65,5.62
1620708498-3087,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Apr 01, 2016",6.07,6.24
1620708498-3126,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2013",2.67,2.62
